0.8676745,0.9999998,0.3265677
0.8934076,0.9999998,0.2978731
0.9172438,0.9999998,0.2665028
0.2599615,0.9739122,-0.4025676
0.2948136,0.9739122,-0.4077054
0.3296523,0.9739122,-0.4128413
0.3644726,0.9739122,-0.4179938
0.3993245,0.9739122,-0.4231317
0.4341633,0.9739122,-0.4282676
0.4263365,0.9996173,-0.4969762
0.3914977,0.9996173,-0.4918402
0.3566456,0.9996173,-0.4867023
0.5323948,0.9999435,-0.5137306
0.5675181,0.9999435,-0.5129781
0.6025034,0.9998356,-0.5124397
0.6377624,0.9999435,-0.5114921
0.6728858,0.9999435,-0.5107395
0.5312862,0.9732815,-0.4461156
0.5664095,0.9732815,-0.445363
0.6015169,0.9731737,-0.44463
0.6366538,0.9732815,-0.4438771
0.6717772,0.9732815,-0.4431244
0.9336935,1,-0.2826743
0.9093106,1,-0.3134384
0.8830256,0.9999998,-0.3415352
0.8524141,0.9998922,-0.3664357
0.8196744,0.999892,-0.3845811
0.7861345,0.9999998,-0.3994715
0.8220282,0.9999998,-0.4795931
0.8557389,0.9999998,-0.4648549
0.8889135,0.9999998,-0.448929
0.9213154,0.9999998,-0.4291465
0.9505675,0.9998922,-0.403614
0.9765332,1,-0.3742649
1,1,-0.3425699
